Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board
-5353.220445301587,-187500.02235174447,8678.914151062269,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.4593573
-5414.844204764868,-187500.02235174447,8657.814104296458,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.4632494
-5401.16493715822,-187500.02235174447,8710.340703766431,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.467353
-5384.445832305651,-187500.02235174447,8655.131894961822,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.4713192
-5381.383643315273,-187500.02235174447,8602.717054214127,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.4763541
-5385.853992206335,-187500.02235174447,8685.642026143316,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.4794056
-5403.802443003946,-187500.02235174447,8670.845171313902,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.4833844
-5337.2612997604965,-187500.02235174447,8704.238677530131,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.4873111
-5312.652029115204,-187500.02235174447,8691.788755868525,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.491344
-5338.892977105735,-187500.02235174447,8670.33108119143,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.495368
-5394.682931266181,-187500.02235174447,8674.689671360216,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.4993408
-5391.173707386698,-187500.02235174447,8676.991901039113,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.504372
-5371.235951332564,-187500.02235174447,8646.90645300227,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5074875
-5347.699564421126,-187500.02235174447,8649.767476292549,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5103164
-5397.54395455646,-187500.02235174447,8689.553581422995,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5153623
-5420.298030411963,-187500.02235174447,8675.539037649518,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5195906
-5321.950354808611,-187500.02235174447,8714.2075555572,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5234315
-5336.635450915748,-187500.02235174447,8688.391290711319,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5275445
-5403.914201726223,-187500.02235174447,8649.812179781458,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5325258
-5405.456472093639,-187500.02235174447,8649.990993737101,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5355847
-5371.146544354742,-187500.02235174447,8661.81506655396,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.538488
-5371.414765288207,-187500.02235174447,8666.799505567493,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5436475
-5423.606088591348,-187500.02235174447,8613.758815975048,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.547618
-5410.731483785091,-187500.02235174447,8640.983240721613,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5516572
-5359.434230260162,-187500.02235174447,8703.970456596668,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5555909
-5345.263224275497,-187500.02235174447,8691.945218079713,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5585868
-5411.603201818848,-187500.02235174447,8636.37878136382,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5625856
-5417.0346757214875,-187500.02235174447,8633.495406329084,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5665948
-5369.380756542773,-187500.02235174447,8651.756781549071,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5716019
-5383.887038694267,-187500.02235174447,8631.439045839197,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5755901
-5417.414655377228,-187500.02235174447,8613.535298530496,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5796103
-5389.944361441656,-187500.02235174447,8651.980298993623,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5836318
-5333.014468313989,-187500.02235174447,8658.931691519225,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5867724
-5307.555831379394,-187500.02235174447,8688.994787811613,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.590565
-5384.06585264991,-187500.02235174447,8690.738223879127,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5946493
-5455.814952351446,-187500.02235174447,8638.90452848727,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.5986283
-5354.114515079798,-187500.02235174447,8729.607907486905,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6037126
-5295.687055073626,-187500.02235174447,8683.47390693115,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6077275
-5353.555721468416,-187500.02235174447,8661.502142131585,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6117816
-5395.35348359984,-187500.02235174447,8664.85490379988,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.614807
-5381.830678204379,-187500.02235174447,8673.81795332646,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6185203
-5345.129113808765,-187500.02235174447,8675.67314811625,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.622622
-5343.139808552242,-187500.02235174447,8666.598339867394,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6275861
-5393.87826846579,-187500.02235174447,8646.258252413065,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6315525
-5416.2076611766415,-187500.02235174447,8636.848167997381,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.635626
-5371.928855410678,-187500.02235174447,8642.838435511403,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6396778
-5373.337015311363,-187500.02235174447,8631.32728711692,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.642798
-5425.863614781334,-187500.02235174447,8588.568399973918,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.64667
-5398.862707479323,-187500.02235174447,8649.879235014825,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.650604
-5366.184457085665,-187500.02235174447,8673.214456226166,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6546683
-5373.269960077997,-187500.02235174447,8650.750953048582,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6596644
-5415.000666976055,-187500.02235174447,8634.054199940467,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6635742
-5420.610954834337,-187500.02235174447,8638.27867964252,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6678007
-5343.653898674715,-187500.02235174447,8654.66250832826,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6706915
-5341.932814351656,-187500.02235174447,8626.85693822586,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6746416
-5343.966823097089,-187500.02235174447,8663.42439215474,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6787972
-5368.687852464659,-187500.02235174447,8709.1560613103,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.682644
-5405.747044771558,-187500.02235174447,8652.561444349461,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6877341
-5341.709296907103,-187500.02235174447,8639.28450814301,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.691818
-5352.594596456837,-187500.02235174447,8610.204888606655,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6946757
-5414.598335575859,-187500.02235174447,8637.1387406753,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.6986997
-5411.111463440831,-187500.02235174447,8663.804371810482,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.70272
-5324.0067152985,-187500.02235174447,8652.941424005201,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7066655
-5370.230122832075,-187500.02235174447,8616.217507865133,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7106388
-5438.000612020566,-187500.02235174447,8606.047464137968,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7146728
-5399.265038879519,-187500.02235174447,8658.104676974377,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7197926
-5341.977517840567,-187500.02235174447,8660.988052009112,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7228563
-5354.762715669002,-187500.02235174447,8639.150397676278,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7268398
-5413.681914053192,-187500.02235174447,8613.959981675147,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7307873
-5419.225146678108,-187500.02235174447,8598.134946600789,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7348816
-5344.547968452927,-187500.02235174447,8638.792769764992,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7388947
-5367.123230352787,-187500.02235174447,8616.284563098498,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.742905
-5403.131890670287,-187500.02235174447,8583.583960960385,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7479556
-5467.504914701572,-187500.02235174447,8536.555890626418,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7509136
-5412.474919852605,-187500.02235174447,8569.301196253444,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7549744
-5300.224459198053,-187500.02235174447,8727.082160363456,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7589936
-5366.922064652689,-187500.02235174447,8669.146438735299,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.763363
-5371.660634477214,-187500.02235174447,8628.309801615453,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7670648
-5332.589785169338,-187500.02235174447,8620.911374200747,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7709076
-5377.516791524505,-187500.02235174447,8595.65390296625,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7757852
-5391.7325009980805,-187500.02235174447,8619.391455577786,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7789476
-5390.369044586307,-187500.02235174447,8631.148473161278,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452333.7829397
